Дата	Домен	Загрузки	Показы	Сумма
2018-06-15	afisha.76.ru	5	1	0,1200
2018-06-15	afisha.74.ru	160	100	12,0000
2018-06-15	afisha.72.ru	11	3	0,2600
2018-06-15	afisha.63.ru	2	0	0,0000
2018-06-15	afisha.59.ru	5	2	0,2400
2018-06-15	76.ru	21395	10113	1212,4600
2018-06-15	72.ru	20364	11842	1419,8400
2018-06-15	63.ru	8321	4078	482,9600
2018-06-15	59.ru	10790	6123	733,6600
2018-06-15	29.ru	2468	1210	144,7000
2018-06-15	161.ru	4136	2022	242,4400
2018-06-15	0s.o53xo.muys44tv.cmle.ru	19	18	2,1600
2018-06-15	0s.nzsxo4y.nztxgltsou.cmle.ru	2	2	0,2400
2018-06-16	Не определен	15	2	0,2400
2018-06-16	zen.yandex.com	27	13	1,4600
2018-06-16	www.nn.ru	3406	1772	212,4400
2018-06-16	www.google.ru	3	0	0,0000
2018-06-16	www.e1.ru	52858	32780	3920,3000
2018-06-16	video.market-place.su	3	2	0,2400
2018-06-16	v1.ru	7526	5450	651,9000
2018-06-16	ufa1.ru	1257	662	79,2400
2018-06-16	tpb.crushus.com	1	0	0,0000
2018-06-16	ngs55.ru	2635	1608	192,0600
2018-06-16	ngs24.ru	9984	5610	672,3000
2018-06-16	news.ngs.ru	15652	8906	1064,7200
2018-06-16	e1.ru	1	0	0,0000
2018-06-16	doctor.74.ru	41	24	2,5800
2018-06-16	doctor.59.ru	3	0	0,0000
2018-06-16	diplom.74.ru	144	89	10,5800
2018-06-16	diplom.161.ru	5	3	0,3600
2018-06-16	dengi.v1.ru	1	0	0,0000
2018-06-16	dengi.76.ru	6	1	0,1200
2018-06-16	dengi.72.ru	3	0	0,0000
2018-06-16	dengi.63.ru	3	0	0,0000
2018-06-16	dengi.59.ru	4	2	0,2400
2018-06-16	dengi.29.ru	2	0	0,0000
2018-06-16	dengi.161.ru	4	2	0,2400
2018-06-16	chelyabinsk.74.ru	4400	2836	339,5200
2018-06-16	chel.74.ru	152	95	10,3000
2018-06-16	afisha.74.ru	17	11	1,3200
2018-06-16	afisha.72.ru	3	1	0,1200
2018-06-16	afisha.63.ru	1	0	0,0000
2018-06-16	afisha.59.ru	10	5	0,6000
2018-06-16	afisha.29.ru	2	1	0,0200
2018-06-16	afisha.161.ru	1	0	0,0000
2018-06-16	76.ru	8371	4853	581,4600
2018-06-16	72.ru	8418	5093	609,4600
2018-06-16	63.ru	2954	1403	163,5600
2018-06-16	59.ru	2506	1428	171,0600
2018-06-16	29.ru	1209	583	69,7600
2018-06-16	161.ru	2229	1195	142,9000
2018-06-17	Не определен	8	2	0,2400
2018-06-17	zen.yandex.com	14	8	0,9600
2018-06-17	www.nn.ru	5706	3067	367,4400
2018-06-17	www.google.ru	3	0	0,0000
2018-06-17	www.e1.ru	51639	30097	3600,1400
2018-06-17	video.market-place.su	3	2	0,2400
2018-06-17	v1.ru	5777	4085	488,4000
2018-06-17	ufa1.ru	1751	953	114,1600
2018-06-17	ngs55.ru	1879	1115	132,8000
2018-06-17	ngs24.ru	7824	4230	506,5000
2018-06-17	news.ngs.ru	19149	10016	1198,8200
2018-06-17	doctor.ufa1.ru	4	2	0,2400
2018-06-17	doctor.74.ru	192	148	17,7600
2018-06-17	doctor.59.ru	6	3	0,3600
2018-06-17	doctor.161.ru	1	0	0,0000
2018-06-17	diplom.74.ru	81	43	5,1600
2018-06-17	diplom.161.ru	2	0	0,0000
2018-06-17	dengi.v1.ru	2	0	0,0000
2018-06-17	dengi.76.ru	4	1	0,1200
2018-06-17	dengi.72.ru	1	1	0,1200
2018-06-17	dengi.63.ru	3	0	0,0000
2018-06-17	dengi.59.ru	2	1	0,0200
2018-06-17	dengi.29.ru	1	1	0,1200
2018-06-17	dengi.161.ru	5	3	0,3600
2018-06-17	chelyabinsk.74.ru	4012	2599	311,2800
2018-06-17	chel.74.ru	147	78	9,0600
2018-06-17	afisha.v1.ru	1	0	0,0000
2018-06-17	afisha.76.ru	2	0	0,0000
2018-06-17	afisha.74.ru	13	7	0,8400
2018-06-17	afisha.63.ru	1	0	0,0000
2018-06-17	afisha.59.ru	5	2	0,2400
2018-06-17	afisha.29.ru	1	1	0,1200
2018-06-17	76.ru	8558	4746	568,2200
2018-06-17	74.ru	1	1	0,1200
2018-06-17	72.ru	5810	3385	405,8000
2018-06-17	63.ru	3151	1465	171,3000
2018-06-17	59.ru	1970	1050	125,4000
2018-06-17	29.ru	731	333	39,8600
2018-06-17	161.ru	2673	1497	179,2400
2018-06-18	Не определен	16	0	0,0000
2018-06-18	zen.yandex.com	16	4	0,4800
2018-06-18	www.nn.ru	18573	9344	1119,4800
2018-06-18	www.google.ru	5	0	0,0000
2018-06-18	www.e1.ru	108108	58371	6987,8200
2018-06-18	video.market-place.su	11	3	0,3600
2018-06-18	v1.ru	11865	7664	916,9800
2018-06-18	ufa1.ru	3628	1770	212,2000
2018-06-18	translate.google.com	8	5	0,6000
2018-06-18	proxyspare4.curd.io	1	0	0,0000
2018-06-18	nnnovosti.ru	5	4	0,4800
2018-06-18	ngs55.ru	7626	5054	602,9800
2018-06-18	ngs24.ru	20977	11174	1339,3800
2018-06-18	news.ngs.ru.ab.t1	5	0	0,0000
2018-06-18	news.ngs.ru	91243	41922	5020,5400
2018-06-18	m.news.yandex.ru	1	0	0,0000
2018-06-18	hghltd.yandex.net	2	0	0,0000
2018-06-18	doctor.ufa1.ru	8	3	0,3600
2018-06-18	doctor.74.ru	284	184	21,6800
2018-06-18	doctor.59.ru	13	3	0,3600
2018-06-18	doctor.161.ru	1	1	0,1200
2018-06-18	diplom.74.ru	264	148	17,6600
2018-06-18	diplom.161.ru	1	1	0,1200
2018-06-18	dengi.ufa1.ru	1	0	0,0000
2018-06-18	dengi.76.ru	11	3	0,3600
2018-06-18	dengi.72.ru	3	0	0,0000
2018-06-18	dengi.63.ru	11	2	0,2400
2018-06-18	dengi.59.ru	12	10	0,9000
2018-06-18	dengi.29.ru	1	0	0,0000
2018-06-18	dengi.161.ru	8	5	0,6000
2018-06-18	chelyabinsk.74.ru.test.dev.rugion.ru	5	0	0,0000
2018-06-18	chelyabinsk.74.ru	16238	10049	1205,4800
2018-06-18	chel.74.ru	299	164	18,9800
2018-06-18	afisha.v1.ru	3	2	0,2400
2018-06-18	afisha.76.ru	6	4	0,4800
2018-06-18	afisha.74.ru	91	54	6,4800
2018-06-18	afisha.72.ru	3	2	0,1400
2018-06-18	afisha.63.ru	1	0	0,0000
2018-06-18	afisha.59.ru	4	0	0,0000
2018-06-18	afisha.29.ru	3	2	0,2400
2018-06-18	afisha.161.ru	1	1	0,1200
2018-06-18	76.ru	22033	10849	1300,1800
2018-06-18	74.ru.test.dev.rugion.ru	1	0	0,0000
2018-06-18	74.ru	3	0	0,0000
2018-06-18	72.ru	16314	8872	1064,2400
2018-06-18	63.ru	10225	4799	571,8800
2018-06-18	59.ru	13605	6924	829,5800
2018-06-18	29.ru	2823	1260	151,2000
2018-06-18	161.ru	7368	3931	470,7200
2018-06-18	0s.o53xo.nzxc44tv.cmle.ru	3	2	0,2400
2018-06-18	0s.o53xo.muys44tv.nblu.ru	2	2	0,2400
2018-06-18	0s.o53xo.muys44tv.cmle.ru	8	7	0,8400
2018-06-19	Не определен	15	3	0,3600
2018-06-19	zen.yandex.com	8	2	0,2400
2018-06-19	www.nn.ru	10844	5648	676,6600
2018-06-19	www.google.ru	4	0	0,0000
2018-06-19	www.e1.ru	57539	32477	3883,9400
2018-06-19	video.market-place.su	12	1	0,1200
2018-06-19	v1.ru	5771	3638	434,8600
2018-06-19	ufa1.ru	4894	2454	294,1800
2018-06-19	translate.google.com	9	5	0,6000
2018-06-19	nnnovosti.ru	6	6	0,7200
2018-06-19	ngs55.ru	10054	6972	832,1400
2018-06-19	ngs24.ru	24214	13063	1566,1600
2018-06-19	news.ngs.ru	66929	34440	4124,4000
2018-06-19	login.mlg.ru	1	1	0,1200
2018-06-19	hghltd.yandex.net	1	0	0,0000
2018-06-19	e1.ru	1	0	0,0000
2018-06-19	domchel.ru	1	0	0,0000
2018-06-19	doctor.ufa1.ru	1	0	0,0000
2018-06-19	doctor.74.ru	109	74	8,8800
2018-06-19	doctor.59.ru	11	4	0,4800
2018-06-19	diplom.74.ru	245	174	20,5800
2018-06-19	diplom.161.ru	4	2	0,1400
2018-06-19	dengi.ufa1.ru	3	2	0,2400
2018-06-19	dengi.76.ru	5	4	0,4800
2018-06-19	dengi.63.ru	6	1	0,1200
2018-06-19	dengi.59.ru	20	9	0,7800
2018-06-19	dengi.29.ru	2	0	0,0000
2018-06-19	dengi.161.ru	4	2	0,2400
2018-06-19	chelyabinsk.74.ru.test.dev.rugion.ru	7	0	0,0000
2018-06-19	chelyabinsk.74.ru	9833	6218	745,2600
2018-06-19	chel.74.ru	347	218	26,1600
2018-06-19	afisha.v1.ru	1	1	0,1200
2018-06-19	afisha.76.ru	7	5	0,6000
2018-06-19	afisha.74.ru	25	11	1,3200
2018-06-19	afisha.72.ru	1	1	0,1200
2018-06-19	afisha.63.ru	2	0	0,0000
2018-06-19	afisha.59.ru	12	3	0,3600
2018-06-19	76.ru	25398	12829	1536,4800
2018-06-19	74.ru	3	1	0,1200
2018-06-19	72.ru	21311	12406	1487,4200
2018-06-19	63.ru	9247	4727	561,9400
2018-06-19	59.ru	14452	8177	979,8400
2018-06-19	29.ru	1342	634	75,9800
2018-06-19	161.ru	14163	7785	932,1000
2018-06-19	0s.o53xo.nzxc44tv.cmle.ru	1	1	0,1200
2018-06-19	0s.o53xo.muys44tv.cmle.ru	13	10	1,2000
2018-06-20	Не определен	8	3	0,3600
2018-06-20	zen.yandex.com	30	11	1,2200
2018-06-20	www.nn.ru	4970	2464	295,0800
2018-06-20	www.google.ru	6	0	0,0000
2018-06-20	www.e1.ru	30527	16178	1933,6600
2018-06-20	video.market-place.su	1	0	0,0000
2018-06-20	v1.ru	3914	2252	267,4400
2018-06-20	ufa1.ru	4960	2387	285,9400
2018-06-20	translate.google.com	2	1	0,1200
2018-06-20	proxyspare4.curd.io	1	0	0,0000
2018-06-20	nnnovosti.ru	13	5	0,6000
2018-06-20	ngs55.ru	8567	6110	728,1000
2018-06-20	ngs24.ru.omen.d	4	4	0,4800
2018-06-20	ngs24.ru	27950	16373	1963,4600
2018-06-20	news.ngs.ru	104572	56235	6731,1000
2018-06-20	login.mlg.ru	1	1	0,1200
2018-06-20	doctor.ufa1.ru	2	1	0,1200
2018-06-20	doctor.74.ru	20	8	0,9600
2018-06-20	doctor.59.ru	11	5	0,6000
2018-06-20	doctor.161.ru	3	1	0,1200
2018-06-20	diplom.74.ru	27	7	0,8400
2018-06-20	diplom.161.ru	7	3	0,2600
2018-06-20	dengi.v1.ru	3	3	0,3600
2018-06-20	dengi.ufa1.ru	9	1	0,1200
2018-06-20	dengi.76.ru	9	4	0,4800
2018-06-20	dengi.72.ru	5	4	0,4800
2018-06-20	dengi.63.ru	10	5	0,5000
2018-06-20	dengi.59.ru	17	9	0,9800
2018-06-20	dengi.161.ru	11	7	0,8400
2018-06-20	chelyabinsk.74.ru.test.dev.rugion.ru	1	0	0,0000
2018-06-20	chelyabinsk.74.ru.sychev.dev.rugion.ru	5	4	0,4800
2018-06-20	chelyabinsk.74.ru	7914	4061	486,5200
2018-06-20	chel.74.ru	89	39	4,4800
2018-06-20	afisha.v1.ru	1	0	0,0000
2018-06-20	afisha.ufa1.ru	6	0	0,0000
2018-06-20	afisha.76.ru	1	0	0,0000
2018-06-20	afisha.74.ru	12	8	0,8600
2018-06-20	afisha.72.ru	1	1	0,1200
2018-06-20	afisha.63.ru	4	3	0,3600
2018-06-20	afisha.59.ru	9	3	0,2600
2018-06-20	afisha.161.ru	2	0	0,0000
2018-06-20	76.ru	25467	13292	1592,4400
2018-06-20	74.ru	3	1	0,1200
2018-06-20	72.ru	18610	10614	1271,8800
2018-06-20	63.ru	10240	5058	600,3600
2018-06-20	59.ru	20397	11532	1381,6400
2018-06-20	29.ru	1099	480	56,8000
2018-06-20	161.ru	7418	3700	443,2000
2018-06-20	0s.o53xo.muys44tv.cmle.ru	2	2	0,2400
2018-06-20	0s.gu4s44tv.nblu.ru	1	1	0,1200
2018-06-21	Не определен	14	1	0,1200
2018-06-21	zen.yandex.com	34	7	0,8400
2018-06-21	www.nn.ru	4796	2388	286,1600
2018-06-21	www.google.ru	4	0	0,0000
2018-06-21	www.e1.ru	47351	25286	3023,2200
2018-06-21	video.market-place.su	1	0	0,0000
2018-06-21	v1.ru	4839	3008	358,2600
2018-06-21	ufa1.ru	6686	3283	393,3600
2018-06-21	transport.161.ru	1	1	0,1200
2018-06-21	translate.google.com	5	0	0,0000
2018-06-21	nnnovosti.ru	1	1	0,1200
2018-06-21	ngs55.ru	8880	6211	740,0200
2018-06-21	ngs24.ru	28837	16049	1923,7800
2018-06-21	news.ngs.ru.omen.d	23	13	1,5600
2018-06-21	news.ngs.ru	82340	43848	5252,5600
2018-06-21	login.mlg.ru	2	0	0,0000
2018-06-21	doctor.ufa1.ru	5	2	0,2400
2018-06-21	doctor.74.ru	35	19	1,9800
2018-06-21	doctor.59.ru	9	3	0,3600
2018-06-21	diplom.74.ru	25	11	1,2200
2018-06-21	diplom.161.ru	11	7	0,8400
2018-06-21	dengi.v1.ru	3	1	0,1200
2018-06-21	dengi.ufa1.ru	13	4	0,4800
2018-06-21	dengi.76.ru	14	6	0,7200
2018-06-21	dengi.72.ru	2	1	0,1200
2018-06-21	dengi.63.ru	14	9	1,0800
2018-06-21	dengi.59.ru	23	13	1,5600
2018-06-21	dengi.161.ru	19	11	1,3200
2018-06-21	chelyabinsk.74.ru	9532	5939	710,8800
2018-06-21	chel.74.ru	172	78	8,6600
2018-06-21	afisha.v1.ru	4	3	0,3600
2018-06-21	afisha.ufa1.ru	8	4	0,3800
2018-06-21	afisha.76.ru	7	4	0,4800
2018-06-21	afisha.74.ru	15	7	0,8400
2018-06-21	afisha.72.ru	2	2	0,2400
2018-06-21	afisha.63.ru	10	6	0,7200
2018-06-21	afisha.59.ru	16	12	1,4400
2018-06-21	afisha.161.ru	2	1	0,1200
2018-06-21	76.ru	23641	11536	1381,7200
2018-06-21	74.ru	5	2	0,2400
2018-06-21	72.ru	20750	11508	1378,9600
2018-06-21	63.ru	12492	6402	762,1400
2018-06-21	59.ru	20225	11255	1348,6000
2018-06-21	29.ru	1024	466	55,7200
2018-06-21	161.ru	12751	6674	797,9800
2018-06-21	0s.o53xo.nzxc44tv.cmle.ru	2	1	0,1200
2018-06-21	0s.o53xo.muys44tv.cmle.ru	13	7	0,8400
2018-06-21	0s.nzsxo4y.nztxgltsou.erenta.ru	1	1	0,1200
2018-06-21	0s.nzsxo4y.nztxgltsou.cmle.ru	1	0	0,0000
2018-06-21	0s.gu4s44tv.nblu.ru	4	2	0,2400
2018-06-22	Не определен	22	7	0,8400
2018-06-22	zen.yandex.com	31	14	1,6800
2018-06-22	www.nn.ru	5729	3131	372,6200
2018-06-22	www.google.ru	2	0	0,0000
2018-06-22	www.e1.ru	58057	36477	4355,6400
2018-06-22	video.market-place.su	3	2	0,2400
2018-06-22	v1.ru	3685	2378	283,0600
2018-06-22	ufa1.ru	5071	2587	309,3400
2018-06-22	translate.google.com	3	1	0,1200
2018-06-22	ngs55.ru	5761	4092	487,7400
2018-06-22	ngs24.ru	25458	15146	1815,9200
2018-06-22	news.ngs.ru	74356	46088	5518,0600
2018-06-22	login.mlg.ru	1	0	0,0000
2018-06-22	hghltd.yandex.net	1	1	0,1200
2018-06-22	doctor.74.ru	35	18	2,0600
2018-06-22	doctor.59.ru	9	2	0,2400
2018-06-22	doctor.161.ru	1	0	0,0000
2018-06-22	diplom.74.ru	26	15	1,8000
2018-06-22	diplom.161.ru	14	6	0,7200
2018-06-22	dengi.ufa1.ru	10	2	0,2400
2018-06-22	dengi.76.ru	4	0	0,0000
2018-06-22	dengi.72.ru	4	3	0,3600
2018-06-22	dengi.63.ru	7	4	0,4800
2018-06-22	dengi.59.ru	21	12	1,4400
2018-06-22	dengi.161.ru	14	9	0,8800
2018-06-22	chelyabinsk.74.ru	9650	6305	755,4000
2018-06-22	chel.74.ru	109	56	6,3200
2018-06-22	afisha.v1.ru	1	0	0,0000
2018-06-22	afisha.ufa1.ru	7	4	0,4800
2018-06-22	afisha.76.ru	1	0	0,0000
2018-06-22	afisha.74.ru	10	5	0,5000
2018-06-22	afisha.72.ru	4	1	0,1200
2018-06-22	afisha.63.ru	6	3	0,3600
2018-06-22	afisha.59.ru	12	6	0,7200
2018-06-22	afisha.29.ru	2	2	0,2400
2018-06-22	afisha.161.ru	2	1	0,1200
2018-06-22	76.ru	15161	8277	991,2400
2018-06-22	74.ru	11	8	0,9600
2018-06-22	72.ru	16623	10281	1232,5200
2018-06-22	63.ru	10792	5621	669,7200
2018-06-22	59.ru	17805	10630	1274,6000
2018-06-22	29.ru	608	324	38,6800
2018-06-22	161.ru	8337	4569	546,9800
2018-06-22	0s.o53xo.nzxc44tv.nblu.ru	1	0	0,0000
2018-06-22	0s.o53xo.nzxc44tv.cmle.ru	4	3	0,3600
2018-06-22	0s.o53xo.muys44tv.cmle.ru	7	7	0,8400
2018-06-23	Не определен	6	2	0,2400
2018-06-23	zen.yandex.com	15	9	1,0800
2018-06-23	www.nn.ru	1876	1070	127,1000
2018-06-23	www.google.ru	3	0	0,0000
2018-06-23	www.e1.ru	9833	6792	803,4400
2018-06-23	video.market-place.su	5	3	0,3600
2018-06-23	v1.ru	1520	1016	120,7200
2018-06-23	ufa1.ru	2141	1400	167,4000
2018-06-23	ngs55.ru	4162	3260	388,9000
2018-06-23	ngs24.ru	16505	10521	1260,4200
2018-06-23	news.ngs.ru	29510	20327	2433,6400
2018-06-23	doctor.74.ru	21	12	1,3400
2018-06-23	doctor.59.ru	5	1	0,1200
2018-06-23	diplom.74.ru	18	6	0,7200
2018-06-23	diplom.161.ru	9	4	0,3800
2018-06-23	dengi.ufa1.ru	4	0	0,0000
2018-06-23	dengi.76.ru	4	2	0,2400
2018-06-23	dengi.63.ru	2	0	0,0000
2018-06-23	dengi.59.ru	17	9	1,0800
2018-06-23	dengi.161.ru	8	5	0,6000
2018-06-23	chelyabinsk.74.ru	3135	2326	278,8200
2018-06-23	chel.74.ru	49	19	2,1800
2018-06-23	afisha.v1.ru	1	0	0,0000
2018-06-23	afisha.ufa1.ru	3	1	0,1200
2018-06-23	afisha.76.ru	1	1	0,1200
2018-06-23	afisha.74.ru	5	3	0,3600
2018-06-23	afisha.72.ru	1	1	0,1200
2018-06-23	afisha.63.ru	3	3	0,3600
2018-06-23	afisha.59.ru	11	6	0,7200
2018-06-23	afisha.161.ru	1	1	0,1200
2018-06-23	76.ru	5681	3531	422,9200
2018-06-23	74.ru	1	1	0,1200
2018-06-23	72.ru	6345	4372	523,4400
2018-06-23	63.ru	3237	1978	235,3600
2018-06-23	59.ru	7763	5255	628,5000
2018-06-23	29.ru	296	160	19,1000
2018-06-23	161.ru	5445	3510	420,8000
2018-06-24	Не определен	6	4	0,4800
2018-06-24	zen.yandex.com	30	16	1,9200
2018-06-24	www.yandex.ru	1	1	0,1200
2018-06-24	www.nn.ru	1604	1006	120,5200
2018-06-24	www.google.ru	1	0	0,0000
2018-06-24	www.google.com	1	0	0,0000
2018-06-24	www.e1.ru	18298	13139	1568,0800
2018-06-24	video.market-place.su	4	4	0,4800
2018-06-24	v1.ru	1465	1003	119,3600
2018-06-24	ufa1.ru	1987	1347	161,0400
2018-06-24	ngs55.ru	4473	3577	428,2400
2018-06-24	ngs24.ru	17587	12101	1450,8200
2018-06-24	news.ngs.ru	26072	19415	2326,9000
2018-06-24	doctor.74.ru	17	12	1,3400
2018-06-24	doctor.59.ru	8	6	0,7200
2018-06-24	doctor.161.ru	6	2	0,2400
2018-06-24	diplom.74.ru	14	7	0,8400
2018-06-24	diplom.161.ru	7	4	0,4800
2018-06-24	dengi.ufa1.ru	9	4	0,3800
2018-06-24	dengi.76.ru	2	0	0,0000
2018-06-24	dengi.72.ru	1	1	0,1200
2018-06-24	dengi.63.ru	2	2	0,2400
2018-06-24	dengi.59.ru	23	16	1,9200
2018-06-24	dengi.161.ru	7	5	0,6000
2018-06-24	chelyabinsk.74.ru	2880	2214	265,1800
2018-06-24	chel.74.ru	68	39	4,0800
2018-06-24	afisha.ufa1.ru	3	1	0,1200
2018-06-24	afisha.76.ru	1	0	0,0000
2018-06-24	afisha.74.ru	6	3	0,3600
2018-06-24	afisha.72.ru	1	0	0,0000
2018-06-24	afisha.63.ru	5	3	0,3600
2018-06-24	afisha.59.ru	6	5	0,6000
2018-06-24	afisha.161.ru	3	1	0,1200
2018-06-24	76.ru	7245	4632	555,5400
2018-06-24	74.ru	1	1	0,1200
2018-06-24	72.ru	5599	3995	478,8000
2018-06-24	63.ru	4341	2996	353,4200
2018-06-24	59.ru	8555	6238	746,9600
2018-06-24	29.ru	343	220	26,4000
2018-06-24	161.ru	4495	3155	378,0000
2018-06-25	Не определен	10	1	0,1200
2018-06-25	zen.yandex.com	25	20	2,4000
2018-06-25	www.nn.ru	4219	2317	277,4400
2018-06-25	www.google.ru	1	0	0,0000
2018-06-25	www.e1.ru	45897	27984	3345,0800
2018-06-25	video.market-place.su	4	3	0,3600
2018-06-25	v1.ru	3237	2252	268,7400
2018-06-25	ufa1.ru	6739	4421	530,2200
2018-06-25	transport.ufa1.ru	1	0	0,0000
2018-06-25	translate.google.com	6	1	0,1200
2018-06-25	pr.mlg.ru	1	1	0,1200
2018-06-25	nnnovosti.ru	1	1	0,1200
2018-06-25	ngs55.ru	7356	5567	664,6400
2018-06-25	ngs24.ru	38538	27291	3271,3200
2018-06-25	news.ngs.ru	105548	67658	8109,5600
2018-06-25	doctor.ufa1.ru	7	4	0,4800
2018-06-25	doctor.74.ru	45	30	3,5000
2018-06-25	doctor.59.ru	8	2	0,2400
2018-06-25	doctor.161.ru	5	4	0,4800
2018-06-25	diplom.74.ru	56	32	3,7400
2018-06-25	diplom.161.ru	13	8	0,9600
2018-06-25	dengi.v1.ru	2	1	0,1200
2018-06-25	dengi.ufa1.ru	11	4	0,4800
2018-06-25	dengi.76.ru	6	1	0,1200
2018-06-25	dengi.72.ru	4	2	0,2400
2018-06-25	dengi.63.ru	6	1	0,1200
2018-06-25	dengi.59.ru	18	10	1,1000
2018-06-25	dengi.29.ru	2	1	0,1200
2018-06-25	dengi.161.ru	13	6	0,6200
2018-06-25	chelyabinsk.74.ru.test.dev.rugion.ru	6	0	0,0000
2018-06-25	chelyabinsk.74.ru	13214	8946	1073,0200
2018-06-25	chel.74.ru	141	73	8,5600
2018-06-25	afisha.ufa1.ru	7	3	0,3600
2018-06-25	afisha.76.ru	2	1	0,1200
2018-06-25	afisha.74.ru	18	12	1,4400
2018-06-25	afisha.72.ru	5	3	0,3600
2018-06-25	afisha.63.ru	7	4	0,3800
2018-06-25	afisha.59.ru	15	8	0,9600
2018-06-25	afisha.161.ru	3	1	0,1200
2018-06-25	76.ru	18961	11144	1336,7800
2018-06-25	74.ru	72	48	5,7600
2018-06-25	72.ru	18812	12573	1508,2600
2018-06-25	63.ru	14620	9381	1114,5200
2018-06-25	59.ru	21454	15119	1811,4800
2018-06-25	29.ru	717	405	48,6000
2018-06-25	161.ru	15586	9442	1131,0400
2018-06-25	0s.o53xo.nzxc44tv.cmle.ru	1	0	0,0000
2018-06-25	0s.o53xo.muys44tv.cmle.ru	6	5	0,6000
2018-06-25	0s.gu4s44tv.nblu.ru	5	5	0,6000
2018-06-26	Не определен	15	9	1,0800
2018-06-26	zen.yandex.com	15	8	0,8600
2018-06-26	www.nn.ru	2730	1665	199,3000
2018-06-26	www.google.ru	22	0	0,0000
2018-06-26	www.google.com	4	0	0,0000
2018-06-26	www.e1.ru	75218	46121	5521,0200
2018-06-26	video.market-place.su	11	6	0,7200
2018-06-26	v1.ru	2253	1560	184,5000
2018-06-26	ufa1.ru	8731	6168	738,3600
2018-06-26	turizm.ngs.ru	223	98	11,7600
2018-06-26	turizm.ngs70.ru	2	1	0,1200
2018-06-26	turizm.ngs55.ru	1	0	0,0000
2018-06-26	turizm.ngs42.ru	7	7	0,8400
2018-06-26	turizm.ngs38.ru	2	1	0,1200
2018-06-26	turizm.ngs24.ru	6	5	0,6000
2018-06-26	translate.google.com	7	2	0,2400
2018-06-26	sp.ngs.ru	193	114	13,6800
2018-06-26	she.ngs.ru	264	104	12,2800
2018-06-26	she.ngs70.ru	4	1	0,1200
2018-06-26	she.ngs55.ru	3	1	0,1200
2018-06-26	she.ngs42.ru	3	1	0,1200
2018-06-26	she.ngs24.ru	1	0	0,0000
2018-06-26	realty.ngs.ru	764	368	43,5600
2018-06-26	realty.ngs22.ru	1	0	0,0000
2018-06-26	pogoda.e1.ru	254	134	15,9800
2018-06-26	okna.ngs.ru	18	11	1,3200
2018-06-26	nsk.zarplata.ru	349	142	16,8400
2018-06-26	nnnovosti.ru	4	4	0,4800
2018-06-26	ngs55.ru	5580	4204	500,1800
2018-06-26	ngs24.ru	31454	21590	2587,8000
2018-06-26	news.ngs.ru	143700	90828	10878,6600
2018-06-26	mebel.ngs.ru	7	1	0,1200
2018-06-26	gilcom.ru	1	1	0,1200
2018-06-26	forum.samara24.ru	18	8	0,9600
2018-06-26	forum.prm.ru	1	1	0,1200
2018-06-26	forum.ngs.ru	2527	1060	125,3000
2018-06-26	forum.ngs70.ru	2	1	0,1200
2018-06-26	forum.ngs55.ru	17	8	0,7600
2018-06-26	forum.ngs42.ru	12	0	0,0000
2018-06-26	forum.ngs38.ru	7	2	0,2400
2018-06-26	forum.ngs24.ru	31	7	0,7400
2018-06-26	forum.ngs23.ru	14	8	0,9600
2018-06-26	forum.ngs22.ru	11	3	0,2600
2018-06-26	dveri.ngs.ru	8	5	0,6000
2018-06-26	dom.ngs.ru	517	210	24,5000
2018-06-26	dom.ngs24.ru	7	3	0,3600
2018-06-26	doctor.ufa1.ru	2	0	0,0000
2018-06-26	doctor.74.ru	61	35	3,9000
2018-06-26	doctor.59.ru	6	4	0,3800
2018-06-26	doctor.161.ru	3	0	0,0000
2018-06-26	diplom.74.ru	58	34	3,9800
2018-06-26	diplom.161.ru	11	4	0,3800
2018-06-26	dengi.v1.ru	1	0	0,0000
2018-06-26	dengi.ufa1.ru	8	5	0,6000
2018-06-26	dengi.76.ru	8	5	0,6000
2018-06-26	dengi.72.ru	5	3	0,3600
2018-06-26	dengi.63.ru	6	1	0,1200
2018-06-26	dengi.59.ru	20	11	1,3200
2018-06-26	dengi.161.ru	17	6	0,7200
2018-06-26	chelyabinsk.74.ru	14880	10462	1254,2400
2018-06-26	chel.74.ru	210	143	16,2600
2018-06-26	business.ngs.ru	370	178	20,6600
2018-06-26	afisha.ufa1.ru	3	1	0,1200
2018-06-26	afisha.ngs.ru	780	430	51,0000
2018-06-26	afisha.74.ru	19	12	1,4400
2018-06-26	afisha.63.ru	7	3	0,3600
2018-06-26	afisha.59.ru	8	2	0,2400
2018-06-26	afisha.29.ru	1	1	0,1200
2018-06-26	afisha.161.ru	1	0	0,0000
2018-06-26	76.ru	14127	8733	1047,4600
2018-06-26	74.ru	68	51	6,1200
2018-06-26	72.ru	19375	13530	1622,5000
2018-06-26	63.ru	11672	7876	938,7200
2018-06-26	59.ru	15401	10827	1295,5400
2018-06-26	29.ru	586	320	38,2000
2018-06-26	161.ru	12032	8084	967,6800
2018-06-26	0s.o53xo.muys44tv.cmle.ru	1	1	0,1200
2018-06-27	Не определен	7	3	0,3600
2018-06-27	zen.yandex.com	17	11	1,2200
2018-06-27	yandex.ru	1	1	0,1200
2018-06-27	www.nn.ru	2287	1213	145,4600
2018-06-27	www.google.ru	31	1	0,1200
2018-06-27	www.google.com	6	0	0,0000
